"","cell_diameter_um","spindle_length__asters_um","spindle_length_poles_um","spindle_width_um","spindle_aspect_ratio_asters_um","spindle_aspect_ratio_poles_um","metaphase_plate_lengt_h_um","metaphase_plate_width_um","metaphase_plate_aspect_ratio_um","distance_between_chromosomes_um","genome","astere.to.pole_distance_AVG","inner_aster_diameter_AVG","polar_body_diameter_AVG","outer_aster_diameter_AVG"
"1858",43.7248,28.0576,23.7056,12.032,2.33191489361702,1.97021276595745,13.4319758308264,4.44060385986721,3.0896509254913,0,3100,0,6.0672,19.969515,26.8055634519276
"1859",50.8928,29.44,25.4976,13.2608,2.22007722007722,1.92277992277992,14.7073677882871,4.50595452189565,2.90394466479484,0,3100,0,4.7872,19.969515,29.3895830189729
"1860",58.6752,30.8736,27.0336,16.9984,1.81626506024096,1.59036144578313,16.7179300600939,5.04520141209835,2.80638980593035,0,3100,0,4.6848,19.969515,25.7792
"1861",85.0944,43.9808,32.4096,13.6192,3.22932330827068,2.3796992481203,15.3349803454582,4.92515472981064,2.62199543440821,0,3100,0,9.7792,19.969515,36.7616
"1862",72.7552,40.2944,29.8496,15.0016,2.68600682593857,1.98976109215017,15.3216856912051,5.1318875252188,2.62199543440821,0,3100,1.14275451943674,7.3472,19.969515,29.6448
"1863",60.5184,36.096,25.1904,11.3152,3.19004524886878,2.2262443438914,12.0514186913935,3.91071271625414,2.92368027846064,0,3100,3.2512,8.9856,19.969515,32.2816
"1864",80.5376,41.0112,26.5728,12.032,3.40851063829787,2.20851063829787,13.4319758308264,4.69993829562279,2.66249409185992,0,3100,1.19060991554063,10.4704,19.969515,40.9088
"1865",77.312,33.3312,26.0608,18.0736,1.84419263456091,1.44192634560907,16.4966496534723,5.58395630221,2.40333038953853,0,3100,0,12.5952,19.969515,36.5056
"1866",65.1264,34.8672,25.2928,13.9776,2.49450549450549,1.80952380952381,14.7073677882871,4.50595452189565,2.90394466479484,0,3100,0,10.0352,19.969515,27.648
"1867",68.1472,37.2224,26.5216,15.5136,2.3993399339934,1.70957095709571,15.1004052845834,5.03582802805971,2.62199543440821,0,3100,0,12.3392,19.969515,45.4268731208692
"1868",111.3088,33.792,27.9552,18.5344,1.8232044198895,1.50828729281768,18.432,3.8912,4.73684210526316,0,3100,0,11.1616,19.969515,48.4200544224544
"1869",116.5824,35.328,28.416,20.5312,1.72069825436409,1.38403990024938,21.6064,4.9664,4.35051546391753,0,3100,3.328,7.6032,19.969515,39.9666659953337
"1870",115.456,53.9648,42.0352,12.9536,4.16600790513834,3.24505928853755,13.824,6.4512,2.14285714285714,0,3100,2.7392,14.4384,19.969515,49.664
"1871",120.6272,60.672,43.008,14.1312,4.29347826086957,3.04347826086956,16.6912,8.2944,2.01234567901235,0,3100,5.4528,17.4336,19.969515,51.968
"1872",92.7232,46.08,33.28,14.336,3.21428571428571,2.32142857142857,15.7849656607037,5.09780305244577,2.62199543440821,0,3100,0,14.336,19.969515,54.1491110962555
"1873",122.6752,43.7248,36.4544,17.8688,2.44699140401146,2.04011461318052,19.5584,7.2704,2.69014084507042,0,3100,1.8432,13.0816,19.969515,49.4386121215849
"1874",138.24,58.9824,45.0048,13.6192,4.33082706766917,3.30451127819549,16.3328,7.5776,2.15540540540541,0,3100,0,15.4112,19.969515,45.1328
"1875",222.4128,64.5632,49.3056,14.7456,4.37847222222222,3.34375,15.616,5.4784,2.85046728971963,0,3100,0,18.4064,19.969515,67.3234358484443
"1876",136.8064,59.4432,45.568,15.872,3.74516129032258,2.87096774193548,17.7152,6.7584,2.62121212121212,0,3100,0,16.9472,19.969515,67.3234358484443
"1877",114.432,58.624,40.6528,14.9504,3.92123287671233,2.71917808219178,16.5317508566078,5.23409107952911,2.71343703330979,0,3100,2.2016,14.1056,19.969515,61.0184984943203
"1878",209.7152,60.4672,44.032,22.4256,2.69634703196347,1.9634703196347,24.1152,6.2464,3.86065573770492,0,3100,5.8112,15.7952,19.969515,66.7555042831834
"1879",205.312,50.0224,42.0864,14.336,3.48928571428571,2.93571428571429,16.2021446408545,5.09780305244577,2.62199543440821,0,3100,3.072,11.5968,19.969515,57.7573539515441
"1880",165.12,50.5344,34.0992,17.6128,2.86918604651163,1.93604651162791,15.104,3.7888,3.98648648648649,0,3100,2.0736,14.5664,19.969515,53.5311036939456
"1881",133.8368,47.5648,35.2256,16.128,2.94920634920635,2.18412698412698,19.968,5.376,3.71428571428571,0,3100,0,19.8144,19.969515,60.8539193464043
"1882",124.416,49.8176,39.5776,12.7488,3.90763052208835,3.10441767068273,17.7152,8.3968,2.10975609756098,0,3100,0,15.8208,19.969515,58.0948774601616
"1883",191.5904,49.9712,38.3488,15.8208,3.15857605177994,2.42394822006473,16.64,5.4784,3.03738317757009,0,3100,0,11.3408,19.969515,57.7573539515441
"1884",138.6496,44.6464,34.9696,17.408,2.56470588235294,2.00882352941176,19.3024,5.4784,3.52336448598131,0,3100,0,16.2048,19.969515,53.6221159908605
"1885",137.3184,58.0608,38.9632,14.7456,3.9375,2.64236111111111,15.5648,5.7344,2.71428571428571,0,3100,0,18.816,19.969515,67.3234358484443
"1886",150.272,46.2848,35.0208,16.3328,2.83385579937304,2.14420062695925,16.5376,5.6832,2.90990990990991,0,3100,1.8944,11.648,19.969515,55.3053478433728
"1887",161.792,53.248,38.7072,17.2544,3.08605341246291,2.2433234421365,13.824,5.6832,2.43243243243243,0,3100,4.7872,13.5936,19.969515,63.4759018979554
"1888",159.7952,64.9216,46.3872,18.2272,3.56179775280899,2.54494382022472,20.8297264170533,5.06700418990463,3.25684577784844,0,3100,6.4,16.9472,19.969515,70.3582087704979
"1889",139.776,66.7136,48.5376,16.9472,3.93655589123867,2.86404833836858,16.896,6.144,2.75,0,3100,5.5552,18.0736,19.969515,72.2544630571422
"1890",157.0304,44.5952,35.1744,19.0976,2.33512064343164,1.84182305630027,15.7696,5.7856,2.72566371681416,0,3100,1.9712,12.032,19.969515,52.0594474965423
"1891",171.7248,55.3984,39.2192,15.5648,3.55921052631579,2.51973684210526,17.664,7.3216,2.41258741258741,0,3100,0,21.7344,19.969515,67.3234358484443
"1892",141.2608,54.7328,42.496,18.5344,2.95303867403315,2.29281767955801,19.456,7.6288,2.5503355704698,0,3100,0,21.12,19.969515,65.8989738654115
"1893",221.3376,65.4336,47.7696,18.944,3.45405405405405,2.52162162162162,18.3296,7.4752,2.45205479452055,0,3100,5.376,18.304,19.969515,69.2547046057252
"1894",192.4608,60.4672,44.544,15.5136,3.8976897689769,2.87128712871287,16.9984,7.9872,2.12820512820513,0,3100,4.224,17.9712,19.969515,69.2111359788473
"1895",179.3024,49.152,36.3008,16.6912,2.94478527607362,2.17484662576687,18.432,7.68,2.4,0,3100,0,19.9168,19.969515,60.8539193464043
"1896",224.1536,53.76,36.9152,20.0192,2.68542199488491,1.84398976982097,15.104,6.2464,2.41803278688525,0,3100,4.9408,19.1232,19.969515,62.5393700697319
"1897",176.1792,50.0736,40.7552,13.6192,3.67669172932331,2.99248120300752,12.288,4.096,3,0,3100,4.2496,15.6416,19.969515,66.2875149446886
"1898",194.5088,54.8352,39.424,17.1008,3.20658682634731,2.30538922155689,18.3496652178044,5.18763076461728,3.17233093640683,0,3100,4.9152,17.8176,19.969515,69.2547046057252
"1899",174.08,48.4352,34.4576,25.7024,1.88446215139442,1.3406374501992,20.3776,4.352,4.68235294117647,0,3100,3.2512,16.0768,19.969515,53.6221159908605
"1900",225.2288,54.272,39.7312,20.5312,2.64339152119701,1.93516209476309,18.5856,5.376,3.45714285714286,0,3100,3.1232,14.4384,19.969515,56.9228697151454
"1901",203.4176,58.2144,40.96,18.7904,3.09809264305177,2.17983651226158,21.1968,6.144,3.45,0,3100,4.5824,13.5168,19.969515,65.5706026265585
"1902",194.2016,58.9824,45.312,16.8448,3.50151975683891,2.68996960486322,18.2272,4.5056,4.04545454545454,0,3100,3.4304,15.8464,19.969515,67.3234358484443
"1903",275.0464,72.4992,53.8624,20.0192,3.62148337595908,2.69053708439898,22.784,4.5568,5,0,3100,5.6576,18.6112,19.969515,74.3652224129561
"1904",264.2944,65.792,55.3984,17.5104,3.75730994152047,3.16374269005848,18.1248,5.9392,3.05172413793103,0,3100,3.53507627817668,13.44,19.969515,63.6393338692777
"1905",243.712,64.0512,49.2032,22.2208,2.88248847926267,2.21428571428571,21.4528,6.4512,3.32539682539683,0,3100,5.1968,15.4368,19.969515,64.5430585014201
"1906",235.6736,45.1584,33.8432,20.3264,2.22166246851385,1.66498740554156,19.5584,6.3488,3.08064516129032,0,3100,1.8688,13.824,19.969515,52.0594474965423
"1907",273.2544,65.8944,50.944,18.8928,3.48780487804878,2.69647696476965,17.2032,5.8368,2.94736842105263,0,3100,4.5568,14.5664,19.969515,65.5706026265585
"1908",198.5536,51.6096,39.5776,19.4048,2.65963060686016,2.03957783641161,20.6848,5.2736,3.92233009708738,0,3100,4.3264,12.032,19.969515,59.5086709655029
"1909",206.0288,76.6976,51.0464,17.3056,4.43195266272189,2.94970414201183,18.7904,4.8128,3.90425531914894,0,3100,6.8352,17.8688,19.969515,78.3465956652288
"1910",253.2352,54.7328,41.216,18.6368,2.93681318681319,2.21153846153846,18.3496652178044,5.44355825985537,2.86181986790162,0,3100,2.6624,12.0832,19.969515,62.2148718862448
"1911",314.88,69.2224,53.5552,16.7424,4.13455657492355,3.19877675840979,16.7424,6.0928,2.74789915966387,0,3100,4.4032,15.8464,19.969515,71.3218953346612
"1913",249.1392,53.6064,44.544,19.6608,2.7265625,2.265625,15.5648,4.4032,3.53488372093023,0,3100,2.5856,9.3184,19.969515,47.4129666052713
"1914",256.768,73.8816,54.016,18.7904,3.93188010899183,2.87465940054496,18.5344,5.4272,3.41509433962264,0,3100,5.0688,16.512,19.969515,74.3652224129561
"1915",326.3488,99.84,62.6688,15.7696,6.33116883116883,3.97402597402597,23.3984,5.7856,4.04424778761062,0,3100,9.3952,21.7856,19.969515,78.3465956652288
"1916",261.9904,74.496,58.4192,14.336,5.19642857142857,4.075,16.0256,4.352,3.68235294117647,0,3100,3.7376,15.1808,19.969515,65.7500932250916
"1917",345.8048,93.696,63.6928,18.2272,5.14044943820225,3.49438202247191,21.248,4.096,5.1875,0,3100,5.4272,16,19.969515,74.3652224129561
"1918",359.8336,74.5984,56.4736,15.3088,4.87290969899666,3.68896321070234,17.664,3.84,4.6,0,3100,6.2976,17.8944,19.969515,78.3465956652288
"1919",338.5856,70.7072,56.0128,17.7664,3.97982708933718,3.15273775216138,25.9072,3.328,7.78461538461538,0,3100,5.2736,16.4096,19.969515,74.3652224129561
"1920",239.3088,68.096,48.64,19.8656,3.42783505154639,2.44845360824742,22.6816,3.9936,5.67948717948718,0,3100,4.3776,13.2608,19.969515,65.5270339996806
"1921",325.4272,54.528,40.192,15.36,3.55,2.61666666666667,16.4864,4.7104,3.5,0,3100,3.0208,12.544,19.969515,63.6393338692777
"1922",280.7808,59.4432,44.4928,17.0496,3.48648648648649,2.60960960960961,19.5072,4.864,4.01052631578947,0,3100,4.224,12.0064,19.969515,65.5270339996806
"1923",303.9744,60.0576,46.336,17.6128,3.40988372093023,2.63081395348837,18.2784,4.8128,3.79787234042553,0,3100,3.9936,13.0304,19.969515,63.6393338692777
"1924",353.0752,66.6624,50.3296,15.2576,4.36912751677852,3.29865771812081,16.7424,5.7856,2.89380530973451,0,3100,4.992,12.6976,19.969515,68.5703610779755
"1925",492.7488,82.9952,50.3808,14.4384,5.74822695035461,3.48936170212766,21.5552,6.8096,3.16541353383459,0,3100,5.888,20.5056,19.969515,78.3465956652288
"1926",625.152,86.6304,62.0544,17.4592,4.96187683284457,3.55425219941349,16.896,4.9152,3.4375,0,3100,7.4752,20.0192,19.969515,78.3465956652288
"1927",1034.3424,68.1984,49.7664,11.4176,5.97309417040359,4.35874439461883,13.1359793926555,4.56744318757983,2.74675153858648,0,3100,3.6608,12.2368,19.969515,63.6393338692777
"1928",1486.6432,75.5712,48.3328,21.5552,3.50593824228028,2.24228028503563,24.2176,4.608,5.25555555555555,0,3100,6.2976,12.672,19.969515,74.6624936860622
"1929",1455.7184,68.096,47.0016,19.7632,3.44559585492228,2.37823834196891,23.0912,6.1952,3.72727272727273,0,3100,6.5024,16.3072,19.969515,73.3579672219149
"1930",13.5,10.4213932363829,7.5,6.62858268318426,1.56470168892109,1.54968940897494,8.8198209182331,2.71652130646094,3.5154425524486,0,3481,0.12977880316694,2.49176625672833,19.969515,15.6849221129948
"1931",15,10.4213932363829,8.75,6.87633937711111,1.66214919180262,1.54968940897494,8.8198209182331,2.71652130646094,3.5154425524486,0,3481,0.12977880316694,2.49176625672833,19.969515,15.6849221129948
"1932",15.75,10.4213932363829,7.75,6.87633937711111,1.6213288002508,1.54968940897494,8.8198209182331,2.71652130646094,3.5154425524486,0,3481,0.12977880316694,2.49176625672833,19.969515,15.6849221129948
"1933",15.75,10.4213932363829,9,6.87633937711111,1.66214919180262,1.54968940897494,8.8198209182331,2.71652130646094,3.5154425524486,0,3481,0.12977880316694,2.49176625672833,19.969515,15.6849221129948
"1934",15.25,10.4213932363829,9.5,6.87633937711111,1.70233511470213,1.54968940897494,8.8198209182331,2.71652130646094,3.5154425524486,0,3481,0.12977880316694,2.49176625672833,19.969515,15.6849221129948
"1935",14,10.4213932363829,9.5,6.87633937711111,1.64570800337241,1.54968940897494,8.8198209182331,2.71652130646094,3.5154425524486,0,3481,0.12977880316694,2.49176625672833,19.969515,15.6849221129948
"1936",14.25,11.043644812898,10.4,8.05483240635436,1.78850842586198,1.54968940897494,9.36549080153197,3.23499929238147,3.10516342640146,0,3481,0.12977880316694,2.49176625672833,19.969515,15.6849221129948
"1937",15,11.043644812898,10.75,8.05483240635436,1.78850842586198,1.54968940897494,9.51981927720765,3.23499929238147,3.16215661700834,0,3481,0.12977880316694,2.49176625672833,19.969515,15.6849221129948
"1938",18,10.4213932363829,9.2,6.87633937711111,1.66214919180262,1.54968940897494,8.8198209182331,2.86618101375261,3.41948102639159,0,3481,0.12977880316694,2.49176625672833,19.969515,15.6849221129948
"1939",19,10.4213932363829,9,6.87633937711111,1.66214919180262,1.54968940897494,8.8198209182331,2.86618101375261,3.41948102639159,0,3481,0.12977880316694,2.49176625672833,19.969515,15.6849221129948
"1940",18.8,11.043644812898,11,8.05483240635436,1.78850842586198,1.54968940897494,9.51981927720765,3.38465899967313,2.92800119275581,0,3481,0.12977880316694,2.49176625672833,19.969515,15.6849221129948
"1941",20.5,11.043644812898,10.4,8.05483240635436,1.78850842586198,1.54968940897494,9.36549080153197,3.38465899967313,2.87100800214893,0,3481,0.12977880316694,2.49176625672833,19.969515,15.6849221129948
"1942",19.5,20.1945636662544,14.2,8.63497771278426,2.34489960409926,1.81872253769235,9.90514194947875,3.36911616021032,3.00405013037189,0,3481,1.05277610628575,4.40727326526556,19.969515,19.5638090920275
"1943",19.5,20.1945636662544,15,8.82678304352019,2.34489960409926,1.81872253769235,9.90514194947875,3.36911616021032,3.00405013037189,0,3481,1.05277610628575,5.03611314514259,19.969515,19.5638090920275
"1944",22,20.1945636662544,14,8.20981561665369,2.34489960409926,1.81872253769235,9.90514194947875,3.36911616021032,3.00405013037189,0,3481,1.05277610628575,4.40727326526556,19.969515,19.5638090920275
"1945",22,20.1945636662544,15.75,8.82678304352019,2.34489960409926,1.81872253769235,9.90514194947875,3.36911616021032,3.00405013037189,0,3481,0.941307546081667,5.70856402655714,19.969515,20.8502875161883
"1946",23.25,20.1945636662544,13.5,8.20981561665369,2.34489960409926,1.81872253769235,9.90514194947875,3.36911616021032,3.00405013037189,0,3481,1.05277610628575,4.40727326526556,19.969515,19.5638090920275
"1947",23.5,20.8466885537187,16.25,8.82678304352019,2.34489960409926,1.81872253769235,9.90514194947875,3.36911616021032,3.00405013037189,0,3481,0.941307546081667,5.91115804661887,19.969515,20.8502875161883
"1948",26.25,20.8466885537187,16,8.82678304352019,2.34489960409926,1.81872253769235,9.90514194947875,3.36911616021032,3.00405013037189,0,3481,0.941307546081667,5.91115804661887,19.969515,20.8502875161883
"1949",22,22.4474295584331,17.75,12.5279949566292,2.36891156848499,1.81872253769235,13.5845649461041,4.44060385986721,3.24684405169967,0,3481,0.941307546081667,6.59168669338457,19.969515,21.9452134707639
"1950",25.2,30.3937408246641,19,13.7076507659457,2.36643352957026,1.81872253769235,14.7073677882871,4.50595452189565,2.90394466479484,0,3481,1.19060991554063,8.72592473432125,19.969515,38.7372420626269
"1951",26.5,20.1945636662544,15.25,8.82678304352019,2.34489960409926,1.81872253769235,9.90514194947875,3.36911616021032,3.00405013037189,0,3481,1.05277610628575,5.48410286169228,19.969515,19.5638090920275
"1952",27,20.1945636662544,13.8,8.20981561665369,2.34489960409926,1.81872253769235,9.90514194947875,3.36911616021032,3.00405013037189,0,3481,1.05277610628575,4.40727326526556,19.969515,19.5638090920275
"1953",27.2,20.8466885537187,16.25,8.82678304352019,2.34489960409926,1.81872253769235,9.90514194947875,3.36911616021032,3.00405013037189,0,3481,0.941307546081667,5.91115804661887,19.969515,20.8502875161883
"1954",26.9,20.8466885537187,16.75,8.82678304352019,2.34489960409926,1.81872253769235,9.90514194947875,3.36911616021032,3.00405013037189,0,3481,0.941307546081667,5.91115804661887,19.969515,20.8502875161883
"1955",28,20.8466885537187,16,8.82678304352019,2.34489960409926,1.81872253769235,9.90514194947875,3.36911616021032,3.00405013037189,0,3481,0.941307546081667,5.91115804661887,19.969515,20.8502875161883
"1956",29.25,20.1945636662544,15,8.82678304352019,2.34489960409926,1.81872253769235,9.90514194947875,3.36911616021032,3.00405013037189,0,3481,1.05277610628575,5.03611314514259,19.969515,19.5638090920275
"1957",27.25,22.4474295584331,17.75,12.5279949566292,2.36891156848499,1.81872253769235,13.5845649461041,4.44060385986721,3.24684405169967,0,3481,0.941307546081667,6.59168669338457,19.969515,21.9452134707639
"1958",28,22.4474295584331,17.75,12.5279949566292,2.36891156848499,1.81872253769235,13.5845649461041,4.44060385986721,3.24684405169967,0,3481,0.941307546081667,6.59168669338457,19.969515,21.9452134707639
"1959",27.75,22.4474295584331,18,12.5279949566292,2.36891156848499,1.81872253769235,13.5845649461041,4.44060385986721,3.24684405169967,0,3481,0.941307546081667,6.59168669338457,19.969515,21.9452134707639
"1960",28.75,34.6321625546088,19.5,13.7076507659457,2.36643352957026,1.81872253769235,14.7073677882871,4.50595452189565,2.90394466479484,0,3481,1.19060991554063,8.72592473432125,19.969515,38.7372420626269
"1961",30.5,30.3937408246641,18.5,14.2010081911982,2.36643352957026,1.81872253769235,14.7073677882871,4.50595452189565,2.90394466479484,0,3481,1.19060991554063,8.72592473432125,19.969515,38.7372420626269
"1962",30.9,34.6321625546088,20,13.7076507659457,2.43075048572574,1.81872253769235,14.7073677882871,4.50595452189565,2.90394466479484,0,3481,1.19060991554063,8.72592473432125,19.969515,38.7372420626269
"1963",34,22.4474295584331,17.5,12.5279949566292,2.43322852464046,1.81872253769235,13.5845649461041,4.44060385986721,3.24684405169967,0,3481,0.941307546081667,6.59168669338457,19.969515,21.9452134707639
"1964",34.5,34.6321625546088,20.1,13.7076507659457,2.43075048572574,1.81872253769235,14.7073677882871,4.50595452189565,2.90394466479484,0,3481,1.19060991554063,8.72592473432125,19.969515,38.7372420626269
"1965",35.5,34.6321625546088,19.75,13.7076507659457,2.43075048572574,1.81872253769235,14.7073677882871,4.50595452189565,2.90394466479484,0,3481,1.19060991554063,8.72592473432125,19.969515,38.7372420626269
"1966",38.6,30.3937408246641,18.9,13.7076507659457,2.43075048572574,1.81872253769235,14.7073677882871,4.50595452189565,2.90394466479484,0,3481,1.19060991554063,8.72592473432125,19.969515,38.7372420626269
"1967",39,34.6321625546088,21,13.7076507659457,2.43075048572574,1.81872253769235,14.7073677882871,4.50595452189565,2.90394466479484,0,3481,1.19060991554063,8.72592473432125,19.969515,38.7372420626269
"1968",27.75,30.3937408246641,19,13.7076507659457,2.36643352957026,1.81872253769235,14.7073677882871,4.50595452189565,2.90394466479484,0,3481,1.19060991554063,8.72592473432125,19.969515,38.7372420626269
"1969",32.25,34.6321625546088,20,13.7076507659457,2.43075048572574,1.81872253769235,14.7073677882871,4.50595452189565,2.90394466479484,0,3481,1.19060991554063,8.72592473432125,19.969515,38.7372420626269
"1970",32.75,38.6229905782062,22,14.3807527637718,2.43075048572574,1.81872253769235,15.1004052845834,4.87255308946322,2.81968721806829,0,3481,1.19060991554063,11.7413639074091,19.969515,44.4083154217388
"1971",31,38.6229905782062,22,14.3807527637718,2.43075048572574,1.81872253769235,15.1004052845834,4.87255308946322,2.81968721806829,0,3481,1.19060991554063,11.7413639074091,19.969515,44.4083154217388
"1972",30.75,38.6229905782062,22.5,14.3807527637718,2.36643352957026,1.81872253769235,15.1004052845834,4.87255308946322,2.81968721806829,0,3481,1.19060991554063,11.7413639074091,19.969515,44.4083154217388
"1973",31.25,38.6229905782062,22.9,14.3807527637718,2.6250836206322,1.81872253769235,15.1004052845834,4.87255308946322,2.81968721806829,0,3481,1.19060991554063,11.7413639074091,19.969515,44.4083154217388
